,review_id,product_id,star_rating,sentiment_pred,dominant_topic,dominant_topic_score
3560,R1E9UAET08J9XA,B00NOY9UGY,5,positive,4,0.07901331617352832
3561,R33JYNMGWE99UT,B0002EKADG,5,positive,1,0.06700659457987254
3562,R9VWKZHQAQFD5,B003FO0LG6,1,negative,0,0.024822512461815445
3563,R3DYJPSDFH8TNB,B0002DUQ04,4,positive,3,0.1039127748529409
3564,R23Z5ECP8XDQJK,B0002GLMEK,5,positive,7,0.049220025805512775
3565,R2OGP7STQZYYTP,B004NIFYCE,5,positive,5,0.10363202959834046
3566,R2E9ADWDHNIFVP,B0002F5HWE,1,negative,6,0.09897018028392145
3567,R3JU96SDSLGY4J,B005M4X1HI,3,neutral,7,0.05708995702209786
3568,R32B6RIO6RLO5W,B0016KGNOA,5,positive,0,0.030536761352472814
3569,R2L38KM0VDL943,B000Z31G3M,5,positive,2,0.0253237998923528
3570,R7Z4DY42KJTN9,B003VWJ2K8,5,positive,3,0.1130103022717999
3571,R27Q4SFMYIR0VT,B000P5PL6S,1,negative,0,0.036211248896148164
3572,R2PBP3OJ38FLWM,B0002CZVS2,5,positive,7,0.08439650672306917
3573,ROLQVZ71H020J,B007MWXE02,5,positive,3,0.12855425841385906
3574,R28PHYNJXZO1WC,B00ACGMOA6,2,negative,2,0.050268544382772874
3575,RQLPO9UF53JWB,B007009DU6,5,positive,4,0.06311204011854141
3576,R2N6YDVRP8VDBZ,B004B46J5Q,3,neutral,0,0.021273907629986235
3577,R3M1L0BRILDIVB,B0002F6IVI,5,positive,8,0.10829673580033453
3578,RYY2IJ8N8KVS3,B00FW6YG5C,3,neutral,9,0.05473694071384678
3579,R1I483HA8JADON,B0002BNYGY,4,positive,4,0.03651990540883304
3580,R246G6GSWCJZ45,B0009FIRO2,5,positive,5,0.08942248161024359
3581,R1MDZKYTZBHHKE,B004MF102G,4,positive,4,0.0899241865241098
3582,R280544D047CEX,B003AQ1PZU,2,negative,4,0.07960449992363389
3583,R27DLGKXSRQZA0,B002GYPS3M,4,positive,3,0.1663499671176476
3584,R1XT1KI7M0I6LT,B0071V3B3E,3,neutral,8,0.03113649115287714
3585,R291OFVS69RVNY,B00D0EFJ2M,3,neutral,9,0.03935303492043143
3586,R3CQZVQB2497EL,B002HJDIN8,5,positive,8,0.011983513096655051
3587,R11UU8P65LRIJX,B0002M6CVC,5,positive,4,0.06541652779293768
3588,R2J9XTJGJAD0W8,B0092V7EJ8,5,positive,5,0.08572801302413399
3589,R25AOF858E9AJM,B0015RIN6U,4,positive,5,0.03144920202822503
3590,R11S2LAB2V0QFV,B004XNK7AI,4,positive,7,0.04462699081226971
3591,R14ZTZCRZJRK3W,B0006M59M6,4,positive,2,0.0895058946770015
3592,R3CR9IUMHGH0L4,B0002FDKIW,5,positive,0,0.046329569765548154
3593,R2DNOHVRV301OH,B003VWKPHC,5,positive,4,0.07560783207542102
3594,R3NO91K4P8XIII,B000H2BCQ2,4,neutral,0,0.037464604668769885
3595,R11WALNGOXK2G9,B00AC5AXSM,5,positive,5,0.02179367059304823
3596,R3OO21LHOLWWRO,B005111CKK,5,positive,7,0.05489302637917836
3597,R1SVF9GGKJQKR8,B000065BP9,5,positive,0,0.041276883916284576
3598,R1T27FCB5RSWEA,B00CEFEUBE,5,positive,3,0.09900094106665906
3599,R3PR5807ZLY6D9,B0018TH3OI,5,positive,4,0.08099681005773167
3600,RSZIUIJFXJ61W,B00CQ8AACM,5,positive,2,0.11190031380625447
3601,R2CD1VVFKP0YQ8,B000F6QJCM,4,neutral,6,0.020613943542583116
3602,R2B8DBJZTJPC4L,B002B55U66,1,negative,0,0.037361246246466105
3603,R354IY4IRP3KZ7,B006LI5KLY,5,positive,6,0.05812231344051039
3604,R2AIDT97NFSRGN,B0002KZAK8,5,positive,5,0.03784331264796966
3605,R28QPRG9LOWKN8,B00BJHGUCU,1,negative,0,0.025897096649415245
3606,R6R2T137KHFX6,B001KIU7LI,5,positive,4,0.08479411939707353
3607,RN16DKDWHS2PO,B0019421FI,2,negative,0,0.0433848772729724
3608,R3O2B5KINRL5J0,B000E1PXCK,1,negative,0,0.015295962128824303
3609,R3PZGYDHIZRC14,B000BZJ0GE,5,positive,4,0.05375062575814758
3610,R22VKMVW8YTJR0,B001EQXPKQ,5,positive,8,0.0659742339470114
3611,R2258OX9I88UFY,B001JST0LW,5,positive,8,0.09225040670687419
3612,R3B34LXMUM8C7B,B0000365SC,5,positive,4,0.10735535314637987
3613,R1OKTENUQ6166P,B003HPQDYC,5,positive,0,0.01826572096638345
3614,R1WPWCAR3KNQXQ,B0007XQXCE,4,positive,1,0.05377064796074505
3615,R1SA7TZWY24GK0,B00GN4UTXA,4,positive,5,0.08161646106581973
3616,R2TONDQRYOO68E,B00067OEPO,5,neutral,0,0.10915496031848987
3617,R15D86I0YZ5N4,B007GGAFVK,5,positive,3,0.0748640715131695
3618,R1UO95EN9G3VE4,B0002CZVXM,4,positive,4,0.08098009356204318
3619,R3L1KE1ZF0VJI6,B00H7NFDKA,5,positive,1,0.0862366152394255
3620,R1HFE8KW5IZ96T,B001MX7O3K,5,positive,3,0.07395050114795278
3621,R1LDNKXGE3S0T1,B001N09SN6,5,positive,1,0.11886553407963854
3622,R28B68V2380E2V,B00B3K4YTY,3,negative,2,0.05043034449325735
3623,R2Y4Q31K9ZGJXG,B0002E1P08,4,positive,5,0.029129455321042677
3624,R3CDA9HE0HA8CL,B005PFPNWA,4,positive,4,0.08990008782633647
3625,RO25WWMEZEQU9,B00NIX97DM,5,positive,7,0.07930779208435641
3626,R2TUJGI6MO8EY5,B003IN3EAO,4,positive,4,0.08246491594267188
3627,R10BW7SOQYBC70,B000A50Q6S,5,positive,6,0.0214186401682517
3628,R3TS4WHG8DDA88,B0002L51D8,4,positive,5,0.034240326290036746
3629,R39D6WFFBM63XE,B0002E1G98,5,positive,5,0.07478968552050078
3630,R21RZ9FLV6B6DE,B00ASHQQKI,4,positive,2,0.08096687881818737
3631,RIHOU4PMX3L26,B0073TP5YC,5,positive,8,0.07923006061636002
3632,R3DSGN92WGLMBO,B00BJ8Q49S,5,positive,8,0.08262158886818613
3633,R24D4TAJFSKB80,B003JMEUCA,5,positive,0,0.03358277999560563
3634,R3E6W3VDOJQI5Y,B000NGVQKO,5,positive,4,0.016051109410207102
3635,R5O0IYLQD48JT,B004DMVP1Y,5,positive,7,0.06912567562561776
3636,R16GXFRZ6UYP6,B00P0AHJZY,5,positive,5,0.11072811135107355
3637,R2AFLUWT92RUXG,B003H95J20,5,neutral,0,0.017071167403813866
3638,R1UIXJ5Z9K741,B0018THE60,5,positive,6,0.04999698411901783
3639,R1ERA97VC5YQSN,B006ZA4VGI,2,negative,5,0.028242511063409827
3640,R1MEID4CHY1S0O,B00GQ8WTJK,5,positive,8,0.11930486071952313
3641,R133HVBMHZ2ZMA,B000AAGM0M,5,positive,3,0.10466239362720477
3642,R13U90DD54H1C7,B0002F5CQK,4,positive,5,0.04768457377909926
3643,R4Z4C3IJ041H7,B00303X3DK,5,positive,0,0.0656648615387572
3644,R3RE7BJ1XTFO5O,B000K6CQP6,2,negative,2,0.04912315424326409
3645,R32SUHFY7GHVF6,B003LPTAYI,5,positive,3,0.08732401101903149
3646,R37RGGTPB256FX,B0002GZWRI,5,positive,4,0.12034630095718458
3647,RQPC4M889UCHZ,B00466HLWO,4,positive,8,0.1297540580338826
3648,R2QE6T9Z27JXQH,B005FM6ARA,4,positive,5,0.059910815503827874
3649,RQV1JUUFQNI9J,B0002GMFOQ,5,positive,1,0.098548670766323
3650,RR8BQRIFO4D7H,B008R7F0A8,5,positive,8,0.12403765296676497
3651,R22TM6MB0AY6DD,B003OXKO10,5,positive,5,0.021467594229599714
3652,RDY8LD0ITY3G1,B004N1L4FC,2,negative,0,0.026015366220299204
3653,R1BK653EPNPJSQ,B00G1Y06P8,4,positive,2,0.14495806690073906
3654,R1GR40K58XWZWB,B0002M2U2C,5,positive,9,0.08817994932544859
3655,R14P9OTV323CYS,B0002GMFEG,5,positive,6,0.04788020719942045
3656,R2G5R7ZWGCKG01,B0002GIRP2,5,positive,0,0.0324894799242097
3657,R3FM9LUYYWX9D2,B004WNZL5K,4,neutral,5,0.038196062516435696
3658,R4WVRGSLS99LC,B007SGVGJ8,5,positive,8,0.1454933327514891
3659,R1Q5OT23N02I7Z,B002474FI0,5,positive,2,0.05858502345885041
3660,R1REWNMD8O7V96,B003JFTE5U,4,negative,7,0.024219961301879825
3661,R21H5MUOEVSETF,B000KUD2G4,5,positive,0,0.03271488947976079
3662,R2L0QHJEGUDFLL,B0002F4WD4,5,positive,6,0.09216634921617523
3663,R3UFTI1VPHP9NF,B00F3LSQC0,5,positive,8,0.04253883253521018
3664,R2PY1FM50060I6,B000J2N61O,4,negative,0,0.05845257986181048
3665,R2V47RXXFQWSQD,B0002OOMWQ,2,negative,3,0.025202859049371133
3666,R1C3UDE3S6DKXO,B004STXVUK,4,negative,9,0.04404759249456975
3667,R2IWUO3D7VV0HT,B000Z7LLR4,5,neutral,9,0.07588974614847553
3668,R3LOXU8QV1DUB9,B0002F75VA,4,positive,3,0.08301511113471025
3669,R3GZ3TT9FAELD8,1891114417,5,positive,9,0.03407501106066058
3670,R2IXSWXZMVL3RI,B000T4BC1I,3,neutral,0,0.028788744490437498
3671,R2QVQM6PCZGL79,B002RZCZ90,5,positive,4,0.07653571776132581
3672,R20L05JGD2X125,B00HLTLTGW,5,positive,2,0.0832210012799933
3673,R353YYRQD6AZGB,B003B15A78,5,positive,2,0.028604919024351607
3674,R12PP5P9NFWARN,B0002F4V5S,5,positive,2,0.11537861521243462
3675,RBT7P87BIILA1,B00TP7C9YY,5,positive,8,0.10652710867594681
3676,R3F5ZQHOVBB4ZT,B000788VPG,5,positive,5,0.07693991549975039
3677,R10JOQLVQ1NTK7,B00466HM28,4,positive,0,0.0415489446558031
3678,RHFA2EC9MZQFA,B00JDWHDSS,5,positive,2,0.04966550517865066
3679,RXSJTIGFGQJSP,B0063CDNTE,4,positive,4,0.09296093287163523
3680,R2E1IL2E31SZYM,B001E95KEC,5,positive,4,0.13108260971281602
3681,R2PPV64XOI309O,B005LYZO7Y,5,positive,8,0.059696810189750746
3682,R3VFM7KRC0YDIN,B00EQ2539Q,5,positive,1,0.0592096703537654
3683,R1N97420BN3ZN,B007WXLESU,5,positive,4,0.04301465189976756
3684,R1O6O2E6A0MMVX,B0014N0D1S,5,positive,3,0.029118856329103413
3685,R1HWR4JDSB1DYQ,B003E1EN3C,4,positive,3,0.01705818851668968
3686,R3FCWHJJK3TJG9,B003B1P8QG,3,neutral,3,0.026382663223888242
3687,R2HX9MR4VRWLXL,B001RNHCX2,5,positive,3,0.03751194614239238
3688,R3JFEOB7PCTU34,B0002OPGDK,5,positive,3,0.02471400022019848
3689,R7XYFBQ94QVT5,B000EEJ8MS,5,positive,6,0.03648072045003971
3690,R3M5G4XM3AXFJR,B00172UV6S,4,positive,6,0.03955032961171808
3691,R39R6L8RSMDTFJ,B0040SXV90,2,negative,6,0.05666510147579076
3692,R3T2GODLQWYTHL,B002NA89KI,5,positive,4,0.048837830022138706
3693,R1CC053JQYIS00,B0002GX702,5,positive,7,0.09690347905711903
3694,R16Z9I4ILZJDAH,B008AOH1O6,3,neutral,9,0.010052819547219106
3695,R2D5WALO6G25G6,B004H4BO4Q,5,positive,2,0.194035739478096
3696,R33705P38UPH8Z,B000NUYAI0,5,positive,9,0.08500312644021972
3697,R37G3DZM2CP3TX,B0002I1ESM,5,positive,8,0.05480869085383684
3698,R2J78E87C0OTZ9,B00WHEKD2M,1,negative,1,0.08971064113266976
3699,RG97WVOO4F9CL,B007WCJVH2,5,positive,8,0.16597032866360215
3700,R1BRMN07ZLG9AR,B00GVJ8F88,5,negative,2,0.09897398276992138
3701,R1HC1KBP34GGV,B000EELFOM,4,neutral,5,0.02857301033030221
3702,RTN5KV0C37PB,B0002ST6SW,5,positive,0,0.024146210243801845
3703,R18L9Y2O36QJBQ,B00H05ZVZ2,5,positive,1,0.13796260924181378
3704,R10EKFXYVWWPH,B006YLU5WW,1,negative,6,0.02568893256323978
3705,R3LU3UQRLLXWDI,B000XPUMZK,5,positive,6,0.06660139248949001
3706,RSKO4QT6TUVX,B0080HWNXC,1,negative,0,0.02086585357646168
3707,R33MLV3QL0Y47Z,B000065BP9,4,positive,0,0.04341796048067839
3708,R987TZJLVW6V6,B0001ARCFA,1,negative,0,0.03528086258033592
3709,R4QBHQ3L1BQS,B007F3ZDES,4,neutral,4,0.08106664357239494
3710,R2XD8VG60D9PPP,B00BLVOQB6,3,neutral,8,0.028647614638713587
3711,R3V531MB1G9L3R,B002GYTPAE,5,positive,0,0.04827598720686356
3712,RVYL2VVJVE5G8,B007N6TIVG,1,negative,2,0.034715155568737166
3713,RB18G65RT787T,B001631N9M,5,positive,7,0.1442348409489085
3714,R254VTXVGZOXYW,B004PNZFZ8,5,positive,0,0.03212520614746986
3715,RSSH552K60Q1L,B001L2YIHW,4,positive,9,0.06923447615817485
3716,R2DJ8NZBKIOH5E,B002OO333Q,5,positive,3,0.020866274184618974
3717,R112T29AXAJVHB,B002GYTPAE,5,positive,3,0.21946033496548692
3718,RBMV36XVPMMIY,B000AZ0MEY,5,positive,8,0.08715027015053037
3719,R1UZHQL2PK1XZ8,B007WG2QJ8,5,positive,6,0.09295964862314757
3720,R20KO6HZSIX6ZG,B0064FMHUQ,5,positive,9,0.08806863310699505
3721,RUTCAAVGB2YOO,B001GWCC4I,4,positive,2,0.07469910991084706
3722,RRBPX4AG5SE1K,B000BUEJQK,5,positive,6,0.09650964653994873
3723,R21OVJSJ1UBIR0,B005P43OA4,5,positive,6,0.05412842419668913
3724,R2AZMMTS1LKON0,B00D90ZY5E,5,positive,3,0.02652081963279927
3725,RWUFFAOLGXYFK,B0015BYKGI,5,positive,2,0.04504467208820535
3726,R1R3DOC8Y4SKKW,B004G95G14,5,positive,3,0.0261722945856814
3727,R3972XG7VS7UF6,B0045DNPOG,5,positive,6,0.09637301560587704
3728,R1CL7U4565PI2E,B0007G966G,4,positive,0,0.05317982108137314
3729,R15GXRY60F9OGA,B0000C5NYD,1,negative,0,0.01709429694925456
3730,R1GLRN8GT2234S,B006H510AG,5,positive,4,0.09128158827206007
3731,R2MYHISBUC4CED,B0002T6MVA,2,negative,8,0.05186184024044304
3732,R825A1YYMUTR5,B000XPRZ96,5,positive,6,0.05617542427611551
3733,R345DFYSEWZO8F,B00G6PKUBC,1,negative,3,0.027054946411561663
3734,R1B6YFQYCE8745,B004Z70FDQ,5,positive,0,0.032662352177039444
3735,R1HLOUPQSJQCWX,B00B9060X6,4,positive,1,0.031192773520095873
3736,R2BH4IU6YU7PHG,B000KUEYHA,1,negative,8,0.04971038160885514
3737,R2IJA2S85EC4CE,B00MVC4XEO,5,positive,9,0.16269694200734777
3738,R29X00N03TYV2R,B0002D0E9C,5,positive,3,0.04851692775513188
3739,R1BAC47C2P4RJX,B0002E1O3G,2,negative,5,0.032285290811216553
3740,RBLYP2LOQ4RG0,B008AV6N02,3,neutral,8,0.05848393733232929
3741,R3SETTKTR1MC2F,B00O4L3F9E,5,positive,2,0.033823445344841996
3742,R2JMTDT7WCBZMM,B00X33M6DK,1,negative,1,0.08792543451693273
3743,R34OVEKLPHJM88,B005LR0ETO,5,positive,1,0.08501864807618416
3744,R1KL37YPPLEUTW,B001A6G6CY,4,positive,0,0.030561454085759134
3745,RCH94JPQ2N3QL,B000A2HDXA,1,negative,0,0.037933300349726216
3746,R3FUAYY3JP2W4O,B001AUQLZW,5,positive,5,0.0661265852975864
3747,R2IAJMIJ0JLYPI,B000F6CBMO,5,positive,8,0.04495384263388477
3748,R16T7I7RP6JQV1,B001IAHN92,5,positive,7,0.041725002896184506
3749,R1J943T2OKOS37,B00MIXFBKG,1,negative,9,0.030762455979267158
3750,R1ZYWFS6T7EJM3,B003MQN8XA,3,neutral,6,0.041674136098181915
3751,R74OTV9DZG94V,B000ULAP4U,5,positive,0,0.06628373705491494
3752,R2OFOSW59QWNBH,B005OFM2NE,2,negative,0,0.010556900307393136
3753,R8LVUPV4MX6PJ,B0083FTVB8,5,positive,8,0.06420659230974879
3754,R9DIK0MBBHA2F,B000P5OTCK,5,positive,0,0.03189596859004046
3755,R17ZI3JQYNWRIR,B00684KFAM,5,positive,8,0.046159490558683375
3756,R2D2I8ZZMPO453,B00006I5SB,5,positive,5,0.02989663815364033
3757,R1HRNQQOM9HSRX,B000K9JPB6,4,positive,0,0.03645434163146811
3758,R7ZQNT8Z45RRF,B0002PZGNY,5,neutral,6,0.0495861223692466
3759,R268W3UH8O2MW4,B00KZHRY9I,5,neutral,6,0.048339569822477196
3760,R3DEZJ7WL1OJ4A,B0002F4YB4,3,neutral,6,0.01148270435461268
3761,R1M7J0QH229KZD,B00DR0C4XQ,5,positive,8,0.14756532947487042
3762,RK34OM0H8AL7W,B0013V1BYY,5,positive,3,0.048848629607710733
3763,R1D02Y7C5WLAU1,B004Y40DZU,4,positive,4,0.15151901567049458
3764,R1CX4ITI8AMY42,B001SN7R6I,4,positive,0,0.046254944293018345
3765,R63SNEBBIRNHX,B002B82CHI,3,neutral,0,0.015119743579958005
3766,R1GT1QX2ZR36WE,B000065BP9,1,negative,0,0.052622871592225964
3767,RIX19U1BFWRCJ,B003B1DS36,5,positive,9,0.0005385554066739033
3768,R36U6LKWOKPTPR,B0093WG18G,5,positive,6,0.13097363841667248
3769,R2PYF4A01U6BFY,B003N7BCFE,4,positive,1,0.07048697453372346
3770,R1Q7XQLL3JDC01,B001030YAC,5,positive,1,0.1022315106093728
3771,R26HJLN63I7K8P,B000EEHGEK,5,positive,2,0.058038135846584946
3772,R33TXK80U55A8P,B0017KGFF6,5,positive,0,0.04276787686819167
3773,R1LV83JIPTTBME,B000RNB720,3,neutral,0,0.034103136260134795
3774,R1Z9RN0PBG6M1G,B00AT9IYAU,5,positive,8,0.05776386622476406
3775,R2Q8B063MM6GT,B000ULQTE0,4,positive,9,0.06784088629319794
3776,R2ZUAL23FOMIM9,B000ULAP4U,4,positive,0,0.05583577034908221
3777,R22G3O80S804N5,B006JA3BS8,1,negative,0,0.02824860484492511
3778,RR8H77D3AED88,B005AL6A44,5,positive,6,0.0568241651206127
3779,RVQV051EMCC4W,B00063678K,5,positive,6,0.043239124215184985
3780,RVNDBA1MA8EVZ,B001EOXCOW,5,positive,3,0.043981015406672125
3781,RDS3FZRS3E0BT,B0016ARZ9C,5,positive,9,0.062349742458715635
3782,R3HQIKHFZKJ8PF,B002AEMUKM,5,positive,6,0.07087885752687569
3783,R2G5R0LV1JQQ4D,B0002FEEQO,5,positive,5,0.0745109233533259
3784,R2R78Y6ZIA2TA4,B001EW5YQS,4,negative,0,0.039759875660948345
3785,R14R5R1B8DU0C7,B0006Q9AT0,5,positive,2,0.09939345610818717
3786,RU7WLVRSHFJXN,B005J2PXV0,4,positive,4,0.025941579824998277
3787,R3VUXV0O1JI7T0,B004N6RBWW,4,positive,5,0.11060720252026793
3788,R3F67CT08TBZML,B005C8DE5I,1,negative,0,0.043528840523403944
3789,R1ZSVI77GEGH2S,B00II1MN5I,5,positive,6,0.06885045346572005
3790,R2HITN36GHB9YW,B005UMO5AY,5,positive,0,0.0346678598242986
3791,R3G7IUSA10GWCZ,B004THBCHK,1,negative,9,0.12544642921899612
3792,R35W7XEGGOH1EJ,B006CYVD5E,4,positive,5,0.04538222290620995
3793,R3JK65AFGSZOEI,B004QJOZS4,5,positive,9,0.0752019486825393
3794,R2YN09GD9O8DTG,B001B850DM,4,positive,0,0.04923021879572643
3795,R1QNS48F4E6LU3,B0012ZWDCK,5,positive,0,0.04881223831795009
3796,ROPHV38PZWSTC,B00IU8L9XG,4,positive,8,0.1006945506337862
3797,R1S757UY8QG02X,B00HNVYUNW,5,positive,3,0.10685134430419428
3798,RCM3RNPACPE1S,B00WFONK10,4,neutral,2,0.04250735444165526
3799,R3AA1GBB6XY36O,B008MEAPHE,5,neutral,0,0.01705898611098678
3800,R17TN27YBK21U3,B001AS6OYC,5,positive,9,0.055295664659290755
3801,RB098U1RF7PCI,B000RKL8R2,5,positive,0,0.03462041949240896
3802,R29SOUGBJ1B4Q1,B006VR65ZA,1,negative,0,0.03199929150067629
3803,R139QEQ9CWSIIQ,B000OR7X1S,2,positive,9,0.0928506046007317
3804,RP7TMKCF59N8O,B00ENZFSK0,5,positive,5,0.07543942052547936
3805,R2E4W16MKZ0H41,B00HVLUR86,5,positive,8,0.04249929032821747
3806,R1PVM2VOBZMTRQ,B0094B8DW8,1,negative,0,0.03080840914489934
3807,R1CA5A3Z3QH1QH,B00NW1IZ5Q,5,positive,5,0.05041630294817478
3808,RY6VGCLC2WNBN,B000J4I9VO,1,negative,2,0.047945681590467165
3809,R3JQ7D6NP0V8V8,B003X16SP4,5,positive,8,0.03744202273673455
3810,R3IL2O5DA4JWI,B00B3DXHFS,4,positive,6,0.0917734269192173
3811,R1T3Q5ARKF8XI4,B0002GFQG0,5,positive,0,0.013160425002689444
3812,R3CWPYV3VBRQC0,B003H8Z71Y,5,positive,0,0.03863737052159689
3813,R1V8I4O5G259ZB,B0064RXM26,3,neutral,5,0.09953071807569264
3814,RLT0VMHU5PG35,B003HPQDYC,1,negative,0,0.0163636451102641
3815,R25EJGXA6EL3GR,B004M17MQ8,2,negative,4,0.1462497530758673
3816,R3VX84VLITO9FE,B000BO5VKY,5,positive,2,0.09870196484865015
3817,R1OFSGN9XO85IA,B000065BPB,5,positive,6,0.07175194188527817
3818,R1U6N0OMWN81JM,B000BHCUNM,5,positive,7,0.1415669087113641
3819,R2HMW9D2L8TF9V,B0052NR4MM,5,positive,2,0.04184287908723332
3820,R1Y3P3YVVSEJBZ,B0002F5EKE,5,positive,4,0.09380294162932955
3821,R2OBJ8B2NE0244,B0002F5C7Y,5,positive,6,0.09307537103362955
3822,R3SAOLPKHBWD30,B0002DUVMW,4,positive,6,0.0466547933185485
3823,R2KDBO12AK18U,B001FBL2SW,2,negative,0,0.013402967841986179
3824,R1XCTAXAIVY2T1,B00GBATPIG,5,positive,0,0.06116678068001008
3825,R3747JZB9LAVAQ,B006ELS6MI,5,positive,4,0.017590762060642046
3826,R2OMAQNG0Y743M,B003B03V66,5,positive,7,0.08879109779398674
3827,R2M0G8LWLOX1BL,B000J5UEGQ,4,positive,0,0.0342712232974062
3828,R3OJPBMBAV85H6,B006WAMF8C,5,neutral,2,0.03926748858711036
3829,R10N8EOARS3F0K,B003V0NILY,5,positive,0,0.03934858864285315
3830,R28UDDZ52YH8MC,B0002KZE7C,5,positive,5,0.18043235293574056
3831,R2W7N2U53HENM2,B003LPTAYI,4,positive,6,0.034063463877072556
3832,R10VL4QPJ2GP2,B0093FESAG,3,neutral,2,0.026709695716485272
3833,R129MPMHG7B7XX,B004OKSJM8,5,positive,2,0.019768153598071665
3834,R1LWN4KRH1WT8L,B0009FJ1NS,5,positive,7,0.14249597581969767
3835,ROKQJKM1YT7G2,B001OTHRNO,4,positive,9,0.008440584447776612
3836,R3CTWTOBV0HMG5,B0002F6UGQ,3,neutral,9,0.055822143230580934
3837,RXT9JIVOTFHYW,B001UHMUE6,4,positive,0,0.024418528259290737
3838,R13G7K74Q7AGZQ,B00OS501U2,5,positive,7,0.08051859355788478
3839,RTFL063RG43W3,B00M8AVGCQ,5,positive,6,0.04141906046866035
3840,R255WVNR980GE,B002QJVTNA,5,positive,8,0.08632301597760626
3841,RQ4KU2YZXDJ6W,B0033290CQ,4,positive,5,0.05553520523160339
3842,R3UZQ1EJPQQCUN,B002RARBW6,5,positive,6,0.10594328289554511
3843,R1S4FFXHRR1URC,B000JLU26W,5,positive,2,0.08295597142743903
3844,R1IHF0UVMPJREA,B00JX09UZO,5,positive,3,0.1641881297440815
3845,R1AET12KTQS3QV,B005ODB7EG,5,positive,0,0.0398976458403176
3846,R23GIWYS7MPAYJ,B00H02C9TG,5,positive,2,0.09022703372456031
3847,R3VD7HU8O98M98,B00DD5WWQE,4,positive,7,0.10216054925255097
3848,R2QCA3GLYRV58N,B000E9VKUQ,5,positive,0,0.0668232523193579
3849,R24SLZ8SLTFN0B,B000V0FDWO,5,positive,1,0.08171830304658674
3850,R3TI04DTE2DKLQ,B000VTMUQ2,5,positive,8,0.08548100405682067
3851,RDU6WVSWQV1RJ,B0026RB0G8,5,positive,3,0.0768594067304624
3852,R2WTZ9665Y8UBD,B000E1WDS2,5,positive,5,0.07720804625725129
3853,RASB3QBENJFKY,B006CYVD5E,4,positive,4,0.07617608837299673
3854,RQ0AIBMHN0BB5,B0002E2S36,5,positive,5,0.060078921747996325
3855,R2FNHBTCU9IO2K,B0010D2XR4,5,positive,3,0.013616067804029797
3856,R13KSD3B64AOVM,B00B8X75JW,4,positive,4,0.10412735803114073
3857,R36ZSAG91HDOEU,B0007GGUGA,5,positive,5,0.03225683058772223
3858,R2I03Q7B2UK0VP,B008I3N4X6,3,neutral,8,0.03545411537181138
3859,R3VQ4OFD1BKCQR,B0085Q2S7O,4,positive,1,0.0532247911256109
3860,RN8CH7MRYCG2M,B000P1G0VW,5,positive,0,0.06187583336482007
3861,R1C9QXDI7KIMHI,B009ZXECX4,5,positive,8,0.12965034111582457
3862,R1A2UZ1CWIU3NL,B0007XMUZS,4,positive,5,0.025580557534961166
3863,REBH546P8MNPQ,B000KGYAYQ,5,positive,1,0.06379140652675418
3864,R204Z18O29JYEG,B00013BMVW,2,negative,9,0.04862471694056501
3865,RVTO2CU4IMKQR,B00752U5YW,4,positive,0,0.02914416852624055
3866,RE91S7GLL6W53,B004RK5FN6,1,negative,4,0.07866614290084567
3867,R9MFXI68LMXAI,B00P22OBZG,4,positive,6,0.027569562636664345
3868,R3R1P7HP9CXYQ9,B0018TAITA,5,positive,9,0.09049313918496112
3869,R200KWMCO3GVPM,B00EBK6C20,5,neutral,5,0.04472051992511633
3870,RUBT5MPZ0MWV2,B000OJBDGM,3,neutral,8,0.015994952016121472
3871,R3KN3NYYDRDIP9,B0002GZM00,3,neutral,2,0.13066508980294014
3872,R25OUX2NA614JF,B00GV3JULU,2,negative,4,0.05286486359260632
3873,R34IX51LIKWC0,B001B9JZ78,5,positive,3,0.07413172190061001
3874,RQXNP9PPNJEZ4,B005Z7IHHQ,4,positive,5,0.014157346294390511
3875,R3VOHOGJBE5LKC,B0002I8Y6W,5,positive,0,0.04136288425884103
3876,RHBWWAGFSOKNN,B00PQYMFU8,4,positive,2,0.05904834787344581
3877,RCYTHIVPA8W9R,B004PFWZHM,2,negative,6,0.07924617105212149
3878,R2T7M1NRTXY0NV,B0006LXW9E,5,positive,8,0.015792619503345283
3879,R2W98CRXEAGSX5,B003EYV83C,4,positive,4,0.09940043130223863
3880,R301ZOXWC8YKJC,B003RED6OI,5,positive,7,0.24717169803052544
3881,R2270MF7QU90L7,B001VNWVMU,5,positive,0,0.03518024315540849
3882,R2WUV8I0XKJSA5,B00A81Y3WW,4,positive,4,0.06272271283762507
3883,R3JZ5EKTAY79Q7,B001G7H3UQ,5,positive,0,0.026408619961491228
3884,RWW06LZLFKMFQ,B000VT934Y,4,positive,0,0.012542677479796394
3885,R2JX8EVGU694OE,B000EEJ7T2,4,positive,1,0.07734653282439141
3886,R1SNL2YX2BPY3T,B0007TYPYQ,5,positive,5,0.04614036125832234
3887,R3M3FIQTQMDY5M,B004I5RW3G,4,neutral,0,0.02410835918008095
3888,R15SBTH5OLOT1J,B001VC22G6,1,negative,4,0.106136553109092
3889,R2AUCONMUCM1GG,B000CD1R7K,5,positive,4,0.08477780231048795
3890,R1LGHTC65YEE74,B006WAAZ3E,5,positive,5,0.04811012618011676
3891,R193C73JO6C8I9,B00H8M35PA,5,positive,8,0.0563656167476435
